Time (s),0.000000
Number of Particles,3152
ID,Type,Position.x (m),Position.y (m),Position.z (m),Velocity.x (m/s),Velocity.y (m/s),Velocity.z (m/s),Pressure (Pa),Number Density Ratio
742,0,0.032500,0.292500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
743,0,0.032500,0.297500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
744,2,0.037500,-0.017500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
745,1,0.037500,-0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
746,1,0.037500,-0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
747,1,0.037500,-0.002500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
748,0,0.037500,0.002500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
749,0,0.037500,0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
750,0,0.037500,0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
751,0,0.037500,0.017500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
752,0,0.037500,0.022500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
753,0,0.037500,0.027500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
754,0,0.037500,0.032500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
755,0,0.037500,0.037500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
756,0,0.037500,0.042500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
757,0,0.037500,0.047500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
758,0,0.037500,0.052500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
759,0,0.037500,0.057500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
760,0,0.037500,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
761,0,0.037500,0.067500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
762,0,0.037500,0.072500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
763,0,0.037500,0.077500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
764,0,0.037500,0.082500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
765,0,0.037500,0.087500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
766,0,0.037500,0.092500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
767,0,0.037500,0.097500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
768,0,0.037500,0.102500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
769,0,0.037500,0.107500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
770,0,0.037500,0.112500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
771,0,0.037500,0.117500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
772,0,0.037500,0.122500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
773,0,0.037500,0.127500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
774,0,0.037500,0.132500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
775,0,0.037500,0.137500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
776,0,0.037500,0.142500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
777,0,0.037500,0.147500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
778,0,0.037500,0.152500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
779,0,0.037500,0.157500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
780,0,0.037500,0.162500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
781,0,0.037500,0.167500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
782,0,0.037500,0.172500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
783,0,0.037500,0.177500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
784,0,0.037500,0.182500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
785,0,0.037500,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
786,0,0.037500,0.192500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
787,0,0.037500,0.197500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
788,0,0.037500,0.202500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
789,0,0.037500,0.207500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
790,0,0.037500,0.212500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
791,0,0.037500,0.217500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
792,0,0.037500,0.222500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
793,0,0.037500,0.227500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
794,0,0.037500,0.232500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
795,0,0.037500,0.237500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
796,0,0.037500,0.242500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
797,0,0.037500,0.247500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
798,0,0.037500,0.252500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
799,0,0.037500,0.257500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
800,0,0.037500,0.262500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
801,0,0.037500,0.267500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
802,0,0.037500,0.272500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
803,0,0.037500,0.277500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
804,0,0.037500,0.282500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
805,0,0.037500,0.287500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
806,0,0.037500,0.292500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
807,0,0.037500,0.297500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
808,2,0.042500,-0.017500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
809,1,0.042500,-0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
810,1,0.042500,-0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
811,1,0.042500,-0.002500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
812,0,0.042500,0.002500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
813,0,0.042500,0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
814,0,0.042500,0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
815,0,0.042500,0.017500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
816,0,0.042500,0.022500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
817,0,0.042500,0.027500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
818,0,0.042500,0.032500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
819,0,0.042500,0.037500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
820,0,0.042500,0.042500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
821,0,0.042500,0.047500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
822,0,0.042500,0.052500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
823,0,0.042500,0.057500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
824,0,0.042500,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
825,0,0.042500,0.067500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
826,0,0.042500,0.072500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
827,0,0.042500,0.077500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
828,0,0.042500,0.082500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
829,0,0.042500,0.087500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
830,0,0.042500,0.092500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
831,0,0.042500,0.097500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
832,0,0.042500,0.102500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
833,0,0.042500,0.107500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
834,0,0.042500,0.112500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
835,0,0.042500,0.117500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
836,0,0.042500,0.122500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
837,0,0.042500,0.127500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
838,0,0.042500,0.132500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
839,0,0.042500,0.137500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
840,0,0.042500,0.142500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
841,0,0.042500,0.147500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
842,0,0.042500,0.152500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
843,0,0.042500,0.157500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
844,0,0.042500,0.162500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
845,0,0.042500,0.167500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
846,0,0.042500,0.172500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
847,0,0.042500,0.177500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
848,0,0.042500,0.182500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
849,0,0.042500,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
850,0,0.042500,0.192500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
851,0,0.042500,0.197500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
852,0,0.042500,0.202500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
853,0,0.042500,0.207500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
854,0,0.042500,0.212500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
855,0,0.042500,0.217500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
856,0,0.042500,0.222500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
857,0,0.042500,0.227500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
858,0,0.042500,0.232500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
859,0,0.042500,0.237500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
860,0,0.042500,0.242500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
861,0,0.042500,0.247500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
862,0,0.042500,0.252500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
863,0,0.042500,0.257500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
864,0,0.042500,0.262500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
865,0,0.042500,0.267500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
866,0,0.042500,0.272500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
867,0,0.042500,0.277500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
868,0,0.042500,0.282500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
869,0,0.042500,0.287500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
870,0,0.042500,0.292500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
871,0,0.042500,0.297500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
872,2,0.047500,-0.017500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
873,1,0.047500,-0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
874,1,0.047500,-0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
875,1,0.047500,-0.002500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
876,0,0.047500,0.002500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
877,0,0.047500,0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
878,0,0.047500,0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
879,0,0.047500,0.017500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
880,0,0.047500,0.022500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
881,0,0.047500,0.027500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
882,0,0.047500,0.032500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
883,0,0.047500,0.037500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
884,0,0.047500,0.042500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
885,0,0.047500,0.047500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
886,0,0.047500,0.052500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
887,0,0.047500,0.057500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
888,0,0.047500,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
889,0,0.047500,0.067500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
890,0,0.047500,0.072500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
891,0,0.047500,0.077500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
892,0,0.047500,0.082500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
893,0,0.047500,0.087500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
894,0,0.047500,0.092500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
895,0,0.047500,0.097500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
896,0,0.047500,0.102500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
897,0,0.047500,0.107500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
898,0,0.047500,0.112500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
899,0,0.047500,0.117500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
900,0,0.047500,0.122500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
901,0,0.047500,0.127500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
902,0,0.047500,0.132500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
903,0,0.047500,0.137500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
904,0,0.047500,0.142500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
905,0,0.047500,0.147500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
906,0,0.047500,0.152500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
907,0,0.047500,0.157500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
908,0,0.047500,0.162500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
909,0,0.047500,0.167500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
910,0,0.047500,0.172500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
911,0,0.047500,0.177500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
912,0,0.047500,0.182500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
913,0,0.047500,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
914,0,0.047500,0.192500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
915,0,0.047500,0.197500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
916,0,0.047500,0.202500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
917,0,0.047500,0.207500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
918,0,0.047500,0.212500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
919,0,0.047500,0.217500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
920,0,0.047500,0.222500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
921,0,0.047500,0.227500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
922,0,0.047500,0.232500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
923,0,0.047500,0.237500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
924,0,0.047500,0.242500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
925,0,0.047500,0.247500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
926,0,0.047500,0.252500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
927,0,0.047500,0.257500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
928,0,0.047500,0.262500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
929,0,0.047500,0.267500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
930,0,0.047500,0.272500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
931,0,0.047500,0.277500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
932,0,0.047500,0.282500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
933,0,0.047500,0.287500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
934,0,0.047500,0.292500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
935,0,0.047500,0.297500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
936,2,0.052500,-0.017500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
937,1,0.052500,-0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
938,1,0.052500,-0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
939,1,0.052500,-0.002500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
940,0,0.052500,0.002500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
941,0,0.052500,0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
942,0,0.052500,0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
943,0,0.052500,0.017500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
944,0,0.052500,0.022500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
945,0,0.052500,0.027500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
946,0,0.052500,0.032500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
947,0,0.052500,0.037500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
948,0,0.052500,0.042500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
949,0,0.052500,0.047500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
950,0,0.052500,0.052500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
951,0,0.052500,0.057500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
952,0,0.052500,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
953,0,0.052500,0.067500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
954,0,0.052500,0.072500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
955,0,0.052500,0.077500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
956,0,0.052500,0.082500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
957,0,0.052500,0.087500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
958,0,0.052500,0.092500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
959,0,0.052500,0.097500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
960,0,0.052500,0.102500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
961,0,0.052500,0.107500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
962,0,0.052500,0.112500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
963,0,0.052500,0.117500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
964,0,0.052500,0.122500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
965,0,0.052500,0.127500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
966,0,0.052500,0.132500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
967,0,0.052500,0.137500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
968,0,0.052500,0.142500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
969,0,0.052500,0.147500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
970,0,0.052500,0.152500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
971,0,0.052500,0.157500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
972,0,0.052500,0.162500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
973,0,0.052500,0.167500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
974,0,0.052500,0.172500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
975,0,0.052500,0.177500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
976,0,0.052500,0.182500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
977,0,0.052500,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
978,0,0.052500,0.192500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
979,0,0.052500,0.197500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
980,0,0.052500,0.202500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
981,0,0.052500,0.207500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
982,0,0.052500,0.212500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
983,0,0.052500,0.217500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
984,0,0.052500,0.222500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
985,0,0.052500,0.227500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
986,0,0.052500,0.232500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
987,0,0.052500,0.237500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
988,0,0.052500,0.242500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
989,0,0.052500,0.247500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
990,0,0.052500,0.252500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
991,0,0.052500,0.257500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
992,0,0.052500,0.262500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
993,0,0.052500,0.267500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
994,0,0.052500,0.272500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
995,0,0.052500,0.277500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
996,0,0.052500,0.282500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
997,0,0.052500,0.287500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
998,0,0.052500,0.292500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
999,0,0.052500,0.297500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1000,2,0.057500,-0.017500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1001,1,0.057500,-0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1002,1,0.057500,-0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1003,1,0.057500,-0.002500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1004,0,0.057500,0.002500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1005,0,0.057500,0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1006,0,0.057500,0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1007,0,0.057500,0.017500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1008,0,0.057500,0.022500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1009,0,0.057500,0.027500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1010,0,0.057500,0.032500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1011,0,0.057500,0.037500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1012,0,0.057500,0.042500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1013,0,0.057500,0.047500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1014,0,0.057500,0.052500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1015,0,0.057500,0.057500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1016,0,0.057500,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1017,0,0.057500,0.067500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1018,0,0.057500,0.072500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1019,0,0.057500,0.077500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1020,0,0.057500,0.082500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1021,0,0.057500,0.087500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1022,0,0.057500,0.092500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1023,0,0.057500,0.097500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1024,0,0.057500,0.102500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1025,0,0.057500,0.107500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1026,0,0.057500,0.112500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1027,0,0.057500,0.117500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1028,0,0.057500,0.122500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1029,0,0.057500,0.127500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1030,0,0.057500,0.132500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1031,0,0.057500,0.137500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1032,0,0.057500,0.142500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1033,0,0.057500,0.147500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1034,0,0.057500,0.152500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1035,0,0.057500,0.157500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1036,0,0.057500,0.162500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1037,0,0.057500,0.167500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1038,0,0.057500,0.172500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1039,0,0.057500,0.177500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1040,0,0.057500,0.182500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1041,0,0.057500,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1042,0,0.057500,0.192500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1043,0,0.057500,0.197500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1044,0,0.057500,0.202500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1045,0,0.057500,0.207500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1046,0,0.057500,0.212500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1047,0,0.057500,0.217500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1048,0,0.057500,0.222500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1049,0,0.057500,0.227500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1050,0,0.057500,0.232500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1051,0,0.057500,0.237500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1052,0,0.057500,0.242500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1053,0,0.057500,0.247500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1054,0,0.057500,0.252500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1055,0,0.057500,0.257500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
